departure_spot_id,sight_seeing_spot_id,departure_spot_name,sight_seeing_spot_name,distance,time,fee
0,510,東京駅,箱根園水族館,102425,95,2650.0
0,511,東京駅,太宰治記念館「斜陽館」,723002,508,10610.0
0,512,東京駅,十和田神社,665410,476,9770.0
0,513,東京駅,秋田まるごと市場,606582,435,9350.0
0,514,東京駅,南湖公園,205116,162,5400.0
0,515,東京駅,養老渓谷,77124,82,2070.0
0,516,東京駅,水郷佐原あやめパーク,105671,95,3280.0
0,517,東京駅,石の教会　内村鑑三記念堂,176996,146,5020.0
0,518,東京駅,寝覚の床,263554,214,5750.0
0,519,東京駅,道の駅　安曇野松川,245296,190,5940.0
0,520,東京駅,道の駅　みやもり,534096,380,8300.0
0,521,東京駅,小田原お堀端　万葉の湯,85639,81,2650.0
0,522,東京駅,なめがたファーマーズヴィレッジ,111131,103,3280.0
0,523,東京駅,昭和の森,62409,67,1650.0
0,524,東京駅,特産品プラザ　らら・いわて,2171,10,0
0,525,東京駅,道の駅　厳美渓,454158,321,10170.0
0,526,東京駅,中之条ガーデンズ,163474,148,4470.0
0,527,東京駅,中之嶽神社,157756,128,4720.0
0,528,東京駅,道の駅　さんりく,507125,409,9580.0
0,529,東京駅,竜王マウンテンパーク　ＳＯＲＡ　ｔｅｒｒａｃｅ,279702,249,6870.0
0,530,東京駅,戦場ヶ原,185341,153,4420.0
0,531,東京駅,天然温泉　湯花楽　厚木店,56224,62,1910.0
0,532,東京駅,等々力不動尊,19145,34,600.0
0,533,東京駅,大谷観音,139407,119,4060.0
0,534,東京駅,勝浦朝市,99984,107,2480.0
0,535,東京駅,岩代国一之宮・会津総鎮守　伊佐須美神社,308917,236,7260.0
0,536,東京駅,乗鞍高原　湯けむり館,264482,217,5800.0
0,537,東京駅,伊香保神社,146542,130,4470.0
0,538,東京駅,野天湯元湯快爽快「湯けむり横丁」おおみや,34535,46,1150.0
0,539,東京駅,会津喜多方ラーメン館,312154,234,7260.0
0,540,東京駅,天然温泉　花鳥風月,65690,68,2340.0
0,541,東京駅,小田原こどもの森公園わんぱくらんど,82031,74,2650.0
0,542,東京駅,さいたま市大宮盆栽美術館,38173,58,1210.0
0,543,東京駅,Ｓｐａ　Ｒｅｓｏｒｔ　蘭々の湯,38392,41,1210.0
0,544,東京駅,道の駅　そうま,296113,225,7160.0
0,545,東京駅,牛久シャトー,66935,69,2050.0
0,546,東京駅,常磐神社,113513,103,3430.0
0,547,東京駅,深谷花園温泉リゾート　花湯の森,94783,89,3220.0
0,548,東京駅,相模原北公園,54224,68,1260.0
0,549,東京駅,赤レンガパーク,35351,46,1230.0
0,550,東京駅,道の駅　アルプス安曇野ほりがねの里,237777,180,5940.0
0,551,東京駅,群馬みなかみほうだいぎスキー場,194657,162,5220.0
0,552,東京駅,成田の命泉　大和の湯,74489,74,2170.0
0,553,東京駅,川崎マリエン,27863,35,920.0
0,554,東京駅,箱根ラリック美術館,110262,98,3230.0
0,555,東京駅,国立科学博物館筑波実験植物園,69522,72,2260.0
0,556,東京駅,八幡平フラワーランド,567313,398,8860.0
0,557,東京駅,宇都宮天然温泉 ベルさくらの湯,132498,112,3840.0
0,558,東京駅,鬼怒川ライン下り,166996,143,4270.0
0,559,東京駅,花貫渓谷,168595,134,4620.0
0,560,東京駅,ロッテアライリゾート,304371,227,7590.0
0,561,東京駅,箱根駅伝ミュージアム,98127,88,2650.0
0,562,東京駅,横手市増田まんが美術館,554155,397,8730.0
0,563,東京駅,殺生石,195000,157,5050.0
0,564,東京駅,星峠の棚田,260011,216,6140.0
0,565,東京駅,川越八幡宮,47037,72,1150.0
0,566,東京駅,京王れーるランド,39747,50,1260.0
0,567,東京駅,上山城,355566,268,8060.0
0,568,東京駅,金沢自然公園,51128,73,1590.0
0,569,東京駅,立ち寄り温泉　伊豆高原の湯,158680,155,3650.0
0,570,東京駅,竜王スキーパーク,274817,219,6870.0
0,571,東京駅,安曇野　しゃくなげの湯（日帰り入浴）,243919,191,5940.0
0,572,東京駅,ナンジャタウン,8695,14,400.0
0,573,東京駅,進雄神社,7737,26,0
0,574,東京駅,江の島アイランドスパ,58716,90,1570.0
0,575,東京駅,日和山公園,498678,372,10990.0
0,576,東京駅,鳥越八幡宮,3866,16,0
0,577,東京駅,ホキ美術館,62073,67,1650.0
0,578,東京駅,日光山輪王寺,160344,130,4370.0
0,579,東京駅,河津七滝,174584,156,4100.0
0,580,東京駅,彩花の湯,22682,33,810.0
0,581,東京駅,奥入瀬渓流館,686628,499,9770.0
0,582,東京駅,郡山カルチャーパーク,239115,178,6150.0
0,583,東京駅,ノルン水上スキー場,176392,138,5220.0
0,584,東京駅,箱根芦ノ湖遊覧船,99885,91,2650.0
0,585,東京駅,伊能忠敬記念館,93429,83,3050.0
0,586,東京駅,長岡市寺泊水族博物館,318407,247,7530.0
0,587,東京駅,リビエラ逗子マリーナ,62816,84,2170.0
0,588,東京駅,岩手銀行赤レンガ館,541827,389,8510.0
0,589,東京駅,光前寺,241024,181,6040.0
0,590,東京駅,林檎の湯屋おぶ～,221325,169,5630.0
0,591,東京駅,大磯ロングビーチ,68911,67,2280.0
0,592,東京駅,最上峡芭蕉ライン観光,459902,341,9360.0
0,593,東京駅,大室山,154952,149,3650.0
0,594,東京駅,泉天空の湯　有明ガーデン,6156,20,0
0,595,東京駅,若竹の杜　若山農場,135115,111,4060.0
0,596,東京駅,ホテル華乃湯（日帰り入浴）,363943,264,8400.0
0,597,東京駅,道の駅　たかはた,341644,253,7480.0
0,598,東京駅,日帰り専門施設　泡の湯　外湯,264247,219,5800.0
0,599,東京駅,狭山市立智光山公園こども動物園,70612,70,2600.0
0,600,東京駅,小布施温泉　あけびの湯,254659,201,6660.0
0,601,東京駅,宮古市魚菜市場,579984,485,9580.0
0,602,東京駅,東京オペラシティコンサートホール,8684,25,0
0,603,東京駅,星野リゾート　アルツ磐梯,288742,221,6880.0
0,604,東京駅,那須ワールドモンキーパーク,187329,147,5050.0
0,605,東京駅,新発田城,363523,268,8790.0
0,606,東京駅,毛利庭園,5047,17,0
0,607,東京駅,土津神社-こどもと出世の神さま-,280688,209,6880.0
0,608,東京駅,リナワールド,362365,269,8310.0
0,609,東京駅,道の駅　パティオにいがた,291685,215,7470.0
0,610,東京駅,葦毛崎展望台,678689,480,10120.0
0,611,東京駅,猪苗代スキー場,281854,211,6880.0
0,612,東京駅,猪苗代リゾートスキー場,281854,211,6880.0
0,613,東京駅,横浜天然温泉　ＳＰＡ　ＥＡＳ,33241,41,1200.0
0,614,東京駅,馬曲温泉　望郷の湯,280950,217,7020.0
0,615,東京駅,筑波山ロープウェイ,90860,90,2470.0
0,616,東京駅,石廊崎,208662,204,4100.0
0,617,東京駅,奥石廊崎,208662,204,4100.0
0,618,東京駅,東武動物公園　東武スーパープール,63424,77,1940.0
0,619,東京駅,マザー牧場　オートキャンプ場,78346,77,2510.0
0,620,東京駅,モダン湯治 おんりーゆー,82654,83,2530.0
0,621,東京駅,道の駅　やまだ,550072,454,9580.0
0,622,東京駅,県立茅ケ崎里山公園,61334,73,1870.0
0,623,東京駅,サンシャイン劇場,8018,17,350.0
0,624,東京駅,天然温泉平和島,14380,24,550.0
0,625,東京駅,アウガ新鮮市場,717801,506,10820.0
0,626,東京駅,磊々峡,364388,264,8400.0
0,627,東京駅,道の駅　ふじみ,153549,129,4630.0
0,628,東京駅,東京藝術大学大学美術館,5417,21,0
0,629,東京駅,抱返り渓谷,597840,443,8860.0
0,630,東京駅,イタリア大使館別荘記念公園,178780,146,4420.0
0,631,東京駅,伊東温泉観光・文化施設　東海館（日帰り入浴）,135969,138,3080.0
0,632,東京駅,道の駅さんない,535653,383,8300.0
0,633,東京駅,日本オリンピックミュージアム,6006,18,0
0,634,東京駅,東京カテドラル聖マリア大聖堂,6250,23,0
0,635,東京駅,大船観音寺,52598,73,1570.0
0,636,東京駅,水戸芸術館,114235,105,3430.0
0,637,東京駅,栃木天然温泉　いきいき夢ロマン,112484,95,3440.0
0,638,東京駅,道の駅　南信州とよおかマルシェ,264017,200,6330.0
0,639,東京駅,いわふねフルーツパーク,87288,79,2780.0
0,640,東京駅,埼玉県立自然の博物館,107129,105,3220.0
0,641,東京駅,芦ノ湖,102850,96,2650.0
0,642,東京駅,埼玉県立近代美術館,30364,46,940.0
0,643,東京駅,鶴の舞橋,727524,516,10610.0
0,644,東京駅,伝国の杜・米沢市上杉博物館,325904,244,7170.0
0,645,東京駅,大前神社,137595,120,4030.0
0,646,東京駅,秋田県立美術館,609696,433,9420.0
0,647,東京駅,秋川ファーマーズセンター,53848,66,1260.0
0,648,東京駅,足利健康ランド,101326,99,2780.0
0,649,東京駅,おしらじの滝,173908,152,4400.0
0,650,東京駅,尖閣湾揚島遊園　海中透視船,442754,465,8370.0
0,651,東京駅,熊谷温泉　湯楽の里,86161,90,2760.0
0,652,東京駅,尾瀬国立公園,275079,253,4780.0
0,653,東京駅,赤城自然園,147835,120,4630.0
0,654,東京駅,富士すばるランド,113752,96,3270.0
0,655,東京駅,鋸山・日本寺,83890,77,3870.0
0,656,東京駅,蓼科高原　バラクラ　イングリッシュ　ガーデン,194081,159,4840.0
0,657,東京駅,茨城県立歴史館,113651,103,3430.0
0,658,東京駅,横浜イングリッシュガーデン,34893,47,1200.0
0,659,東京駅,長井水産（株）直売センター,75855,81,2730.0
0,660,東京駅,仏ヶ浦,833316,654,10590.0
0,661,東京駅,善知鳥神社,717278,504,10820.0
0,662,東京駅,伝承園,560045,400,8300.0
0,663,東京駅,中禅寺湖,178473,145,4420.0
0,664,東京駅,石垣山一夜城,86720,82,2650.0
0,665,東京駅,黄金の湯館,145033,127,4470.0
0,666,東京駅,酒造資料館東光の酒蔵（見学）,325465,243,7170.0
0,667,東京駅,江川海岸,45975,54,1530.0
0,668,東京駅,道の駅　おおさき,407623,290,9310.0
0,669,東京駅,いわきマリンタワー,198879,167,5010.0
0,670,東京駅,天然温泉きぬの湯,45421,51,1670.0
0,671,東京駅,アムスハウス長瀞ラフティング,103283,99,3220.0
0,672,東京駅,かたしな高原スキー場,187476,162,4920.0
0,673,東京駅,迎賓館（赤坂離宮）,4886,15,0
0,674,東京駅,おおのキャンパス,664862,469,9910.0
0,675,東京駅,群馬県立観音山ファミリーパーク,129505,114,4130.0
0,676,東京駅,一古園,111670,94,3160.0
0,677,東京駅,宇都宮天然温泉　ゆらら（日帰り入浴）,126564,109,3770.0
0,678,東京駅,諏訪湖,194859,152,5070.0
0,679,東京駅,佐野美術館,126471,111,3740.0
0,680,東京駅,サントピアワールド,359175,261,8740.0
0,681,東京駅,東洋文庫ミュージアム,6751,24,0
0,682,東京駅,房総の駅 とみうら,94371,83,3390.0
0,683,東京駅,金鳳山平林寺,28757,51,730.0
0,684,東京駅,北軽井沢スウィートグラス,194608,167,5020.0
0,685,東京駅,白水阿弥陀堂,197444,157,5260.0
0,686,東京駅,川の駅　ヤナ茶屋もがみ,459902,340,9360.0
0,687,東京駅,釜石大観音,526345,433,9580.0
0,688,東京駅,道の駅　津山,409911,314,9580.0
0,689,東京駅,県立津久井湖城山公園（水の苑地）,65898,66,1750.0
0,690,東京駅,道の駅　なんごう,1408263,979,19940.0
0,691,東京駅,相田みつを美術館,524,2,0
0,692,東京駅,東北サファリパーク,277303,212,6690.0
0,693,東京駅,小江戸さわら舟めぐり,93394,83,3050.0
0,694,東京駅,仙台朝市,367814,267,8500.0
0,695,東京駅,福寿温泉　じょんのび館,325023,242,7960.0
0,696,東京駅,不二洞,168570,155,4510.0
0,697,東京駅,藤澤 遊行寺,52897,69,1570.0
0,698,東京駅,角館歴史村・青柳家,591498,435,8860.0
0,699,東京駅,ナワテ通り,228332,174,5800.0
0,700,東京駅,箱根美術館,95713,89,2650.0
0,701,東京駅,チャツボミゴケ公園,203558,201,4470.0
0,702,東京駅,山形蔵王温泉スキー場,373301,286,8310.0
0,703,東京駅,群馬県立館林美術館,84653,87,2540.0
0,704,東京駅,伊香保露天風呂,147019,131,4470.0
0,705,東京駅,台場公園,8465,26,0
0,706,東京駅,湯沢高原スキー場,201364,154,5740.0
0,707,東京駅,櫛引八幡宮,664058,462,10190.0
0,708,東京駅,川奈ステンドグラス美術館,144444,154,3080.0
0,709,東京駅,多摩市立温水プール　アクアブルー多摩,39699,63,1120.0
0,710,東京駅,春日山神社,317162,240,7860.0
0,711,東京駅,ジャパン・スネークセンター,130918,113,3900.0
0,712,東京駅,サントリー白州蒸溜所・サントリー天然水南アルプス白州工場（見学）,163588,134,4240.0
0,713,東京駅,東京都写真美術館,8195,28,0
0,714,東京駅,横浜関帝廟,36761,47,1300.0
0,715,東京駅,一碧湖,151948,153,3440.0
0,716,東京駅,御座石神社,593262,440,8580.0
0,717,東京駅,やくらい薬師の湯,415302,311,9030.0
0,718,東京駅,高畠ワイナリー,332932,248,7170.0
0,719,東京駅,紀伊國屋ホール,7513,24,0
0,720,東京駅,湯テルメ・谷川,178942,141,5220.0
0,721,東京駅,岩手サファリパーク,452715,331,9840.0
0,722,東京駅,千葉県立美術館,39610,59,960.0
0,723,東京駅,舞子スノーリゾート,208606,158,5910.0
0,724,東京駅,ほったらかしキャンプ場,128834,118,3330.0
0,725,東京駅,道の駅　米山,412753,321,9580.0
0,726,東京駅,道の駅　おおえ,404701,295,9270.0
0,727,東京駅,松之山温泉ナステビュウ湯の山,240669,198,5910.0
0,728,東京駅,道の駅　野沢温泉,287300,222,7020.0
0,729,東京駅,市原ぞうの国　サユリワールド,70291,66,2480.0
0,730,東京駅,ヤッホーブルーイング（見学）,2081,9,0
0,731,東京駅,ダチョウ王国石岡ファーム,88039,85,2690.0
0,732,東京駅,アースケア桐生が岡遊園地,128792,123,3610.0
0,733,東京駅,榛名湖,157052,143,4470.0
0,734,東京駅,飯田市立動物園,272323,201,6620.0
0,735,東京駅,春日山城跡,317631,245,7860.0
0,736,東京駅,桐生市新里温水プール　カリビアンビーチ,137452,119,4040.0
0,737,東京駅,元滝伏流水,531727,403,11010.0
0,738,東京駅,鹿島セントラル天然温泉美人の湯　ゆの華,105044,95,3280.0
0,739,東京駅,軽井沢聖パウロカトリック教会,174611,143,5020.0
0,740,東京駅,茨城県陶芸美術館,111597,96,3410.0
0,741,東京駅,かすみがうら市水族館,90011,92,2470.0
0,742,東京駅,紅の吊橋,183705,148,4780.0
0,743,東京駅,氷川キャンプ場,92319,107,1920.0
0,744,東京駅,下野星宮神社,118780,103,3610.0
0,745,東京駅,道の駅　なかせん,582747,421,8860.0
0,746,東京駅,小貝川ふれあい公園,69482,83,1670.0
0,747,東京駅,十和田湖（青森県）,666004,477,9770.0
0,748,東京駅,国立能楽堂,6889,21,0
0,749,東京駅,会津高原たかつえスキー場,228696,200,4780.0
0,750,東京駅,千葉県立中央博物館,47016,52,1470.0
0,751,東京駅,新潟県立歴史博物館,280000,207,7240.0
0,752,東京駅,天然温泉　伊勢崎ゆま～る,135661,115,4040.0
0,753,東京駅,谷川岳ロープウェイ,186309,149,5220.0
0,754,東京駅,史跡尾去沢鉱山,627972,442,9630.0
0,755,東京駅,グリコピア・イースト（見学）,64702,64,2170.0
0,756,東京駅,稲毛海浜公園プール,37499,54,960.0
0,757,東京駅,猿賀神社,689038,479,10470.0
0,758,東京駅,道の駅　十三湖高原,743364,533,10610.0
0,759,東京駅,赤倉温泉スキー場,287676,212,7360.0
0,760,東京駅,ニッカウヰスキー仙台工場　宮城峡蒸溜所（見学）,379688,283,8500.0
0,761,東京駅,山形美術館,384564,282,8940.0
0,762,東京駅,Ｈａｋｕｂａ４７マウンテンスポーツパーク,280659,238,6470.0
0,763,東京駅,赤倉観光リゾートスキー場,287126,211,7360.0
0,764,東京駅,伊豆クラフトハウス,156521,151,3650.0
0,765,東京駅,本栖湖,135164,122,3270.0
0,766,東京駅,感覚ミュージアム,414175,299,9310.0
0,767,東京駅,真岡市健康増進施設　真岡井頭温泉　いちごの湯,137271,113,4030.0
0,768,東京駅,ホテルニューオータニ　日本庭園,3718,12,0
0,769,東京駅,アイ・リンクタウン展望施設,21475,34,600.0
0,770,東京駅,龍澤山　善寳寺,478587,356,10420.0
0,771,東京駅,磐梯南ヶ丘牧場,289217,222,6880.0
0,772,東京駅,妙義ふれあいプラザ　妙義温泉　もみじの湯,151219,120,4720.0
0,773,東京駅,岡本桟橋（原岡桟橋）,96072,85,3390.0
0,774,東京駅,中野市一本木公園,262352,201,6870.0
0,775,東京駅,道の駅　東由利,572177,422,8580.0
0,776,東京駅,道の駅　喜多の郷「蔵の湯」,318184,243,7260.0
0,777,東京駅,三瀧山不動院,367467,266,8500.0
0,778,東京駅,中之条町営　四万清流の湯,172439,158,4470.0
0,779,東京駅,軽井沢高原教会,176843,145,5020.0
0,780,東京駅,トリックアート美術館,7910,25,0
0,781,東京駅,県立七沢森林公園,64206,66,2120.0
0,782,東京駅,エーデルワイス・スキーリゾート,198023,166,4780.0
0,783,東京駅,龍ヶ窪,239901,198,5910.0
0,784,東京駅,盛岡神子田朝市,541827,387,8510.0
0,785,東京駅,大宮公園小動物園,37029,53,1210.0
0,786,東京駅,安比温泉　白樺の湯,584914,413,9000.0
0,787,東京駅,英国大使館別荘記念公園,178704,146,4420.0
0,788,東京駅,ケニーズ・ファミリー・ビレッジ／オートキャンプ場,94719,100,2280.0
0,789,東京駅,徳川ミュージアム,113301,103,3430.0
0,790,東京駅,白鷺神社,129197,108,3840.0
0,791,東京駅,蔵の街遊覧船,106327,96,3260.0
0,792,東京駅,国指定名勝「楽山園」,134607,111,4370.0
0,793,東京駅,戸狩温泉スキー場,281928,220,7020.0
0,794,東京駅,鬼首かんけつ泉（弁天・雲竜）,446247,338,9310.0
0,795,東京駅,阿寺渓谷,282618,238,5750.0
0,796,東京駅,神津牧場,168080,151,4510.0
0,797,東京駅,下北名産センター,770916,571,10590.0
0,798,東京駅,怪しい少年少女博物館,159590,156,3650.0
0,799,東京駅,蔵王中央ロープウェイ,372137,281,8310.0
0,800,東京駅,なの花温泉　田田,479794,357,10420.0
0,801,東京駅,末廣酒造（見学）,299830,224,7260.0
0,802,東京駅,田沢湖,597514,445,8580.0
0,803,東京駅,ATAMI BAY RESORT KORAKUEN,116469,116,2650.0
0,804,東京駅,弥生美術館,4984,18,0
0,805,東京駅,横浜開港資料館,36483,45,1300.0
0,806,東京駅,木曽馬の里,270543,225,5750.0
0,807,東京駅,万座温泉スキー場,227095,199,6740.0
0,808,東京駅,深層湯温泉　紫雲の郷,369815,275,8790.0
0,809,東京駅,大神山神社,726147,511,11350.0
0,810,東京駅,嬬恋高原温泉　つつじの湯,231545,186,5910.0
0,811,東京駅,サントリー＜天然水のビール工場＞東京・武蔵野ブルワリー（見学）,30537,42,1120.0
0,812,東京駅,好文亭,113930,104,3430.0
0,813,東京駅,筑波山温泉　つくばの湯,91622,91,2470.0
0,814,東京駅,筑波山ケーブルカー,96332,113,2470.0
0,815,東京駅,フルーツランド　白根グレープガーデン,336914,252,8240.0
0,816,東京駅,三分一湧水館,164907,131,4420.0
0,817,東京駅,妙高高原　池の平温泉アルペンブリックスキー場,285300,209,7360.0
0,818,東京駅,猪苗代湖,283160,210,6880.0
0,819,東京駅,遠野の町並み,566035,407,8300.0
0,820,東京駅,下田開国博物館（黒船来航の記念館）,190879,179,4100.0
0,821,東京駅,大洗キャンプ場,122529,104,3810.0
0,822,東京駅,秋川渓谷,70333,79,1610.0
0,823,東京駅,六日町八海山スキー場,231422,181,6140.0
0,824,東京駅,蔵王ハートランド,347473,258,7880.0
0,825,東京駅,市原湖畔美術館,72395,69,2480.0
0,826,東京駅,高家神社,110754,106,3390.0
0,827,東京駅,蔵王ライザワールド,372571,288,8060.0
0,828,東京駅,東京オペラシティ　アートギャラリー,9479,28,0
0,829,東京駅,河鹿橋,147034,131,4470.0
0,830,東京駅,キリンビール横浜工場（見学）,28173,40,930.0
0,831,東京駅,霊場恐山,786522,593,10590.0
0,832,東京駅,かわうちの湯,260570,202,6270.0
0,833,東京駅,猿島,68819,79,2320.0
0,834,東京駅,奥利根スノーパーク,182783,146,5220.0
0,835,東京駅,シャトー勝沼,110032,90,3160.0
0,836,東京駅,西沢渓谷,138795,136,3160.0
0,837,東京駅,かつうら海中公園・海中展望塔,103698,111,2480.0
0,838,東京駅,ミルフィーユゴルフクラブ,63401,79,1470.0
0,839,東京駅,北投の湯 いわき健康センター,188347,148,5010.0
0,840,東京駅,大森貝塚遺跡庭園,11793,36,0
0,841,東京駅,JA十和田おいらせ ファーマーズ・マーケット かだぁ～れ,691732,489,10370.0
0,842,東京駅,円谷英二ミュージアム,230024,173,5970.0
0,843,東京駅,立ち寄りの湯　軽井沢千ヶ滝温泉,177228,146,5020.0
0,844,東京駅,稲村ヶ崎,72468,86,2380.0
0,845,東京駅,あんずの里アグリパーク,232302,176,6370.0
0,846,東京駅,みさと芝桜公園,138869,131,4190.0
0,847,東京駅,伊勢崎神社,113710,110,3580.0
0,848,東京駅,高津戸峡,136858,127,3900.0
0,849,東京駅,キャンプ・アンド・キャビンズ那須高原,185220,145,5050.0
0,850,東京駅,ラーラ松本,238676,179,5940.0
0,851,東京駅,前橋東照宮,127909,110,4190.0
0,852,東京駅,水上高原スキーリゾート,198148,167,5220.0
0,853,東京駅,浦安市郷土博物館,19260,31,670.0
0,854,東京駅,テルメ柏陵・大江町健康温泉館,404916,296,9270.0
0,855,東京駅,ＨＡＫＵＢＡ　ＭＯＵＮＴＡＩＮ　ＨＡＲＢＯＲ,284230,243,6470.0
0,856,東京駅,道の駅　南房パラダイス,109963,105,3390.0
0,857,東京駅,阿仁スキー場,723010,537,9980.0
0,858,東京駅,松之山温泉センター　鷹の湯,242023,199,5910.0
0,859,東京駅,つつじ吊橋,195680,157,5050.0
0,860,東京駅,ABCいすみゴルフコース,89074,92,2480.0
0,861,東京駅,ＩＮＳＰＡ横浜,31687,41,1140.0
0,862,東京駅,岩瀬牧場,226171,176,5730.0
0,863,東京駅,会津高原だいくらスキー場,232882,204,4780.0
0,864,東京駅,奥只見湖遊覧船,276480,245,6490.0
0,865,東京駅,那古寺,96836,86,3390.0
0,866,東京駅,桐生天満宮,128336,121,3610.0
0,867,東京駅,千葉セントラルゴルフクラブ,67612,69,1850.0
0,868,東京駅,セイコーミュージアム,1298,6,0
0,869,東京駅,河口湖美術館,115386,99,3270.0
0,870,東京駅,スノーパーク尾瀬戸倉,193455,169,4920.0
0,871,東京駅,熊野那智神社　二人の女神が鎮まる社,354275,275,8710.0
0,872,東京駅,コニカミノルタ プラネタリウム満天 in Sunshine City,9286,17,400.0
0,873,東京駅,佐渡歴史伝説館,428321,446,8370.0
0,874,東京駅,王将果樹園,400987,295,9060.0
0,875,東京駅,軽井沢ニューアートミュージアム,173436,141,5020.0
0,876,東京駅,熱海遊覧船ＳＡＮＲＥＭＯ,115767,114,2650.0
0,877,東京駅,国営昭和記念公園　レインボープール,42919,63,1260.0
0,878,東京駅,山形まるごと館　紅の蔵,383027,277,8940.0
0,879,東京駅,キリンビール仙台工場（見学）,348678,261,8660.0
0,880,東京駅,鋸山ロープウェー,80896,74,2870.0
0,881,東京駅,北秋田市　くまくま園,649999,504,8860.0
0,882,東京駅,りんご温泉,413723,306,9270.0
0,883,東京駅,那須オルゴール美術館,189087,149,5050.0
0,884,東京駅,ヨシモト∞ホール,7967,25,0
0,885,東京駅,Ｆｕｎ　Ｓｐａｃｅ　芦ノ湖キャンプ村レイクサイドヴィラ,115344,106,3230.0
0,886,東京駅,福島宿,288921,216,7040.0
0,887,東京駅,しもだて美術館,82827,101,1670.0
0,888,東京駅,武家屋敷石黒家,592631,436,8860.0
0,889,東京駅,小安峡　大噴湯,519292,408,9360.0
0,890,東京駅,日光東照宮宝物館,160368,130,4370.0
0,891,東京駅,美和ささの湯,145786,134,3750.0
0,892,東京駅,津軽伝承工芸館,690171,479,10470.0
0,893,東京駅,カトリック松が峰教会,129534,117,3770.0
0,894,東京駅,入道崎,664728,490,9820.0
0,895,東京駅,ＰＩＣＡさがみ湖,64740,66,1960.0
0,896,東京駅,「ＳＬばんえつ物語」号,346243,254,8180.0
0,897,東京駅,愛犬の駅,159235,156,3650.0
0,898,東京駅,金成温泉　金成延年閣,437772,312,9840.0
0,899,東京駅,あすなろの里（キャンプ場）,51431,63,1670.0
0,900,東京駅,原美術館　ＡＲＣ,143995,126,4470.0
0,901,東京駅,あきた芸術村　温泉ゆぽぽ（日帰り入浴）,595512,439,8860.0
0,902,東京駅,玉敷神社,66174,73,1900.0
0,903,東京駅,ニプロハチ公ドーム,664265,463,9980.0
0,904,東京駅,日光市営　川治温泉　薬師の湯,177458,157,4270.0
0,905,東京駅,下賀茂温泉　銀の湯会館,201105,194,4100.0
0,906,東京駅,あだたら山ロープウェイ,279717,211,6690.0
0,907,東京駅,いわき市フラワーセンター,209090,171,5430.0
0,908,東京駅,伊豆大仁カントリークラブ,126759,122,2980.0
0,909,東京駅,とよま観光物産センター遠山之里,417076,322,9580.0
0,910,東京駅,嵐山渓谷,80250,80,2760.0
0,911,東京駅,ＰＩＣＡ富士西湖,123797,109,3270.0
0,912,東京駅,三陸ふるさと物産センター,507173,409,9580.0
0,913,東京駅,スーパードライ　ミュージアム,46827,52,1670.0
0,914,東京駅,桂川ウェルネスパーク,95944,89,2630.0
0,915,東京駅,信州伊那高原　赤そばの里,219045,168,5560.0
0,916,東京駅,益子の酒蔵　外池酒造（見学）,140965,122,3900.0
0,917,東京駅,渓流露天　湯元音無の湯,196522,161,4840.0
0,918,東京駅,十二湖,720078,540,10430.0
0,919,東京駅,森林ノ牧場,203769,156,5400.0
0,920,東京駅,フォレストサンズ長瀞,103998,100,3220.0
0,921,東京駅,バイロンネルソンカントリークラブ,196088,150,5260.0
0,922,東京駅,岩手高原スノーパーク,570145,407,8720.0
0,923,東京駅,高橋フルーツランド,353009,262,8060.0
0,924,東京駅,横手市平鹿ときめき交流センターゆっぷる,553044,398,8730.0
0,925,東京駅,御鼻部山展望台,681252,494,9770.0
0,926,東京駅,露天こぶしの湯,240515,178,6040.0
0,927,東京駅,秋田市立赤れんが郷土館,610397,437,9420.0
0,928,東京駅,エリスマン邸,36939,50,1290.0
0,929,東京駅,佐倉きのこ園,50172,50,1690.0
0,930,東京駅,甲斐黄金村・湯之奥金山博物館,174618,138,4520.0
0,931,東京駅,日本庭園「見浜園」,33308,44,960.0
0,932,東京駅,マウンテンフィールド宮城蔵王すみかわスノーパーク,356564,271,7880.0
0,933,東京駅,横手公園,548414,396,8580.0
0,934,東京駅,野沢温泉スパリーナ（日帰り入浴）,283756,220,7020.0
0,935,東京駅,佐原の町並み,93253,83,3050.0
0,936,東京駅,樹氷ライトアップ観賞会,380728,303,8310.0
0,937,東京駅,カーブドッチワイナリー,327970,251,7960.0
0,938,東京駅,男体山,185700,219,4420.0
0,939,東京駅,伊豆にらやまカントリークラブ,144894,137,3700.0
0,940,東京駅,ポーラ美術館,1187,5,0
0,941,東京駅,陸奥総社宮,353074,264,8810.0
0,942,東京駅,精進湖,127773,113,3270.0
0,943,東京駅,天元台高原,346354,292,7170.0
0,944,東京駅,鈴立山若松寺,398694,295,9060.0
0,945,東京駅,天然温泉つるしの湯,305058,233,7320.0
0,946,東京駅,バーデハウスふくち,671239,471,10190.0
0,947,東京駅,つり幸,21728,33,660.0
0,948,東京駅,日光ストロベリーパーク,153963,129,4270.0
0,949,東京駅,霧降ノ滝,161867,131,4370.0
0,950,東京駅,上目黒氷川神社,9931,28,0
0,951,東京駅,那須　千本松牧場　千本松温泉,169600,131,4780.0
0,952,東京駅,あきた角館西宮家,590275,433,8860.0
0,953,東京駅,道の駅　みのぶ,173694,137,4520.0
0,954,東京駅,フォンテーヌの森ＣＡＭＰ＆ＢＢＱ１９９２,67357,68,2260.0
